Date,Day,Slot Time,Venue,Court,Status,Price,Last checked
2026-09-13,Sun,10:00 pm to 10:30 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,13 Sep 21:58
2026-09-13,Sun,10:30 pm to 11:00 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,13 Sep 21:58
2026-09-13,Sun,11:00 pm to 11:30 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,13 Sep 21:58
2026-09-13,Sun,11:30 pm to 12:00 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,13 Sep 21:58
2026-09-13,Sun,9:30 pm to 10:00 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,13 Sep 21:58
2026-09-13,Sun,11:00 pm to 11:30 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:00 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,13 Sep 23:59
2026-09-13,Sun,10:00 pm to 10:30 pm,Arena 44,Court 2 (Outdoor),Not Booked,450,13 Sep 22:17
2026-09-13,Sun,10:30 pm to 11:00 pm,Arena 44,Court 2 (Outdoor),Not Booked,450,13 Sep 22:17
2026-09-13,Sun,10:30 pm to 11:00 pm,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,13 Sep 22:48
2026-09-13,Sun,11:00 pm to 11:30 pm,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,13 Sep 22:48
2026-09-13,Sun,11:30 pm to 12:00 am,CoPlay RISE | Sec 73 Noida,Court 1,Not Booked,200,13 Sep 23:59
2026-09-13,Sun,11:00 pm to 11:30 pm,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:00 am,CoPlay RISE | Sec 73 Noida,Court 2,Not Booked,200,13 Sep 23:59
2026-09-13,Sun,11:00 pm to 11:30 pm,Crickdome,Court 1,Not Booked,400,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:00 am,Crickdome,Court 1,Not Booked,400,13 Sep 23:14
2026-09-13,Sun,10:00 pm to 10:30 pm,Crickdome,Court 2,Not Booked,400,13 Sep 22:17
2026-09-13,Sun,10:30 pm to 11:00 pm,Crickdome,Court 2,Not Booked,400,13 Sep 22:17
2026-09-13,Sun,11:00 pm to 11:30 pm,Crickdome,Court 2,Not Booked,400,13 Sep 22:17
2026-09-13,Sun,11:30 pm to 12:00 am,Crickdome,Court 2,Not Booked,400,13 Sep 23:59
2026-09-13,Sun,11:00 pm to 11:30 pm,Dinking Zone One29,Court 1,Not Booked,450,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:00 am,Dinking Zone One29,Court 1,Not Booked,450,13 Sep 23:59
2026-09-13,Sun,10:00 pm to 10:30 pm,Dinking Zone One29,Court 2,Not Booked,450,13 Sep 22:17
2026-09-13,Sun,10:30 pm to 11:00 pm,Dinking Zone One29,Court 2,Not Booked,450,13 Sep 22:17
2026-09-13,Sun,11:00 pm to 11:30 pm,Dinking Zone One29,Court 2,Not Booked,450,13 Sep 22:17
2026-09-13,Sun,11:30 pm to 12:00 am,Dinking Zone One29,Court 2,Not Booked,450,13 Sep 23:59
2026-09-13,Sun,11:00 pm to 11:30 pm,Dinking Zone One29,Court 3,Not Booked,450,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:00 am,Dinking Zone One29,Court 3,Not Booked,450,13 Sep 23:14
2026-09-13,Sun,11:00 pm to 11:30 pm,Heat Sports Arena 150,Court 1,Not Booked,450,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:00 am,Heat Sports Arena 150,Court 1,Not Booked,450,13 Sep 23:59
2026-09-13,Sun,10:00 pm to 10:30 pm,Heat Sports Arena 150,Court 2,Not Booked,450,13 Sep 21:58
2026-09-13,Sun,10:30 pm to 11:00 pm,Heat Sports Arena 150,Court 2,Not Booked,450,13 Sep 21:58
2026-09-13,Sun,11:00 pm to 11:30 pm,Heat Sports Arena 150,Court 2,Not Booked,450,13 Sep 21:58
2026-09-13,Sun,11:30 pm to 12:00 am,Heat Sports Arena 150,Court 2,Not Booked,450,13 Sep 23:59
2026-09-13,Sun,9:30 pm to 10:00 pm,Heat Sports Arena 150,Court 2,Not Booked,450,13 Sep 21:58
2026-09-13,Sun,11:00 pm to 12:00 am,Noida Indoor Stadium,Court 1,Not Booked,944,13 Sep 23:59
2026-09-13,Sun,10:00 pm to 11:00 pm,Noida Indoor Stadium,Court 2,Not Booked,944,13 Sep 22:17
2026-09-13,Sun,11:00 pm to 12:00 am,Noida Indoor Stadium,Court 2,Not Booked,944,13 Sep 22:17
2026-09-13,Sun,11:00 pm to 12:00 am,Noida Indoor Stadium,Court 3,Not Booked,944,13 Sep 23:59
2026-09-13,Sun,10:30 pm to 11:00 pm,Noida Pickleball Courts | Sec-100,Court 1,Not Booked,450,13 Sep 22:48
2026-09-13,Sun,11:00 pm to 11:30 pm,Noida Pickleball Courts | Sec-100,Court 1,Not Booked,450,13 Sep 22:48
2026-09-13,Sun,11:30 pm to 12:00 am,Noida Pickleball Courts | Sec-100,Court 1,Not Booked,450,13 Sep 23:59
2026-09-13,Sun,11:00 pm to 11:30 pm,Noida Pickleball Courts | Sec-100,Court 2,Not Booked,450,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:00 am,Noida Pickleball Courts | Sec-100,Court 2,Not Booked,450,13 Sep 23:14
2026-09-13,Sun,10:00 pm to 11:00 pm,Pickit | Vijay Sri Academy,Court 1,Not Booked,750,13 Sep 22:48
2026-09-13,Sun,11:00 pm to 12:00 am,Pickit | Vijay Sri Academy,Court 1,Not Booked,750,13 Sep 23:59
2026-09-13,Sun,11:00 pm to 12:00 am,Pickit | Vijay Sri Academy,Court 2,Not Booked,750,13 Sep 23:59
2026-09-13,Sun,11:00 pm to 12:00 am,Pickit | Vijay Sri Academy,Court 3,Not Booked,750,13 Sep 23:14
2026-09-13,Sun,10:00 pm to 10:30 pm,Pickle Pros | Noida,Pickleball Court 1,Booked,400,13 Sep 21:44
2026-09-13,Sun,9:30 pm to 10:00 pm,Pickle Pros | Noida,Pickleball Court 1,Booked,400,13 Sep 21:44
2026-09-13,Sun,10:30 pm to 11:00 pm,Pickleflow Social,Court 1,Not Booked,500,13 Sep 22:48
2026-09-13,Sun,11:00 pm to 11:30 pm,Pickleflow Social,Court 1,Not Booked,500,13 Sep 22:48
2026-09-13,Sun,11:30 pm to 12:00 am,Pickleflow Social,Court 1,Not Booked,500,13 Sep 23:59
2026-09-13,Sun,11:00 pm to 11:30 pm,Pickleflow Social,Court 2,Not Booked,500,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:00 am,Pickleflow Social,Court 2,Not Booked,500,13 Sep 23:14
2026-09-13,Sun,10:30 pm to 11:00 pm,Pickleflow Social,Court 3,Not Booked,500,13 Sep 22:48
2026-09-13,Sun,11:00 pm to 11:30 pm,Pickleflow Social,Court 3,Not Booked,500,13 Sep 22:48
2026-09-13,Sun,11:30 pm to 12:00 am,Pickleflow Social,Court 3,Not Booked,500,13 Sep 23:59
2026-09-13,Sun,11:00 pm to 12:00 am,Pickleplay 121 | Indoor Arena,Court 1,Not Booked,700,13 Sep 23:59
2026-09-13,Sun,10:00 pm to 11:00 pm,Pickleplay 121 | Indoor Arena,Court 2,Not Booked,700,13 Sep 22:48
2026-09-13,Sun,11:00 pm to 12:00 am,Pickleplay 121 | Indoor Arena,Court 2,Not Booked,700,13 Sep 23:59
2026-09-13,Sun,11:00 pm to 12:00 am,Pickleplay 121 | Indoor Arena,Court 3,Not Booked,700,13 Sep 23:59
2026-09-13,Sun,11:00 pm to 11:30 pm,Pitch Please X TSG Sports Arena,Court 1,Not Booked,350,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:00 am,Pitch Please X TSG Sports Arena,Court 1,Not Booked,350,13 Sep 23:59
2026-09-13,Sun,10:00 pm to 10:30 pm,Pitch Please X TSG Sports Arena,Court 2,Not Booked,350,13 Sep 21:44
2026-09-13,Sun,10:30 pm to 11:00 pm,Pitch Please X TSG Sports Arena,Court 2,Not Booked,350,13 Sep 21:44
2026-09-13,Sun,11:00 pm to 11:30 pm,Pitch Please X TSG Sports Arena,Court 2,Not Booked,350,13 Sep 21:44
2026-09-13,Sun,11:30 pm to 12:00 am,Pitch Please X TSG Sports Arena,Court 2,Not Booked,350,13 Sep 21:44
2026-09-13,Sun,9:30 pm to 10:00 pm,Pitch Please X TSG Sports Arena,Court 2,Not Booked,350,13 Sep 21:44
2026-09-13,Sun,11:00 pm to 12:00 am,PlayAll MPS Noida 11,Court 2,Not Booked,175,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:30 am,PlayAll MPS Noida 11,Court 2,Not Booked,175,13 Sep 23:59
2026-09-13,Sun,11:00 pm to 12:00 am,PlayAll MPS Noida 11,Court 3,Not Booked,175,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:30 am,PlayAll MPS Noida 11,Court 3,Not Booked,175,13 Sep 23:14
2026-09-13,Sun,10:30 pm to 11:30 pm,PlayAll Noida 105,Court 2,Not Booked,300,13 Sep 22:48
2026-09-13,Sun,11:00 pm to 12:00 am,PlayAll Noida 105,Court 2,Not Booked,300,13 Sep 22:48
2026-09-13,Sun,11:30 pm to 12:30 am,PlayAll Noida 105,Court 2,Not Booked,300,13 Sep 23:59
2026-09-13,Sun,11:00 pm to 12:00 am,PlayAll Noida 105,Court 3,Not Booked,300,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:30 am,PlayAll Noida 105,Court 3,Not Booked,300,13 Sep 23:14
2026-09-13,Sun,11:00 pm to 12:00 am,PlayAll Noida 73,Court 1,Not Booked,200,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:30 am,PlayAll Noida 73,Court 1,Not Booked,200,13 Sep 23:14
2026-09-13,Sun,10:00 pm to 11:00 pm,PlayAll Noida 73,Court 2,Not Booked,250,13 Sep 21:44
2026-09-13,Sun,10:30 pm to 11:30 pm,PlayAll Noida 73,Court 2,Not Booked,250,13 Sep 21:44
2026-09-13,Sun,11:00 pm to 12:00 am,PlayAll Noida 73,Court 2,Not Booked,200,13 Sep 21:44
2026-09-13,Sun,11:30 pm to 12:30 am,PlayAll Noida 73,Court 2,Not Booked,200,13 Sep 23:59
2026-09-13,Sun,9:30 pm to 10:30 pm,PlayAll Noida 73,Court 2,Not Booked,250,13 Sep 21:44
2026-09-13,Sun,11:00 pm to 12:00 am,PlayAll Noida 73,Court 3,Not Booked,200,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:30 am,PlayAll Noida 73,Court 3,Not Booked,200,13 Sep 23:14
2026-09-13,Sun,10:00 pm to 10:30 pm,PlayLife | Sector 163,Pickleball Court 3,Not Booked,200,13 Sep 21:58
2026-09-13,Sun,10:30 pm to 11:00 pm,PlayLife | Sector 163,Pickleball Court 3,Not Booked,200,13 Sep 21:58
2026-09-13,Sun,9:30 pm to 10:00 pm,PlayLife | Sector 163,Pickleball Court 3,Not Booked,200,13 Sep 21:58
2026-09-13,Sun,10:30 pm to 11:00 pm,Rally N Roast | Sector 141,Court 2 (Pink),Not Booked,500,13 Sep 22:48
2026-09-13,Sun,11:00 pm to 11:30 pm,Sky Nine Rackets,Court 2,Not Booked,270,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:00 am,Sky Nine Rackets,Court 2,Not Booked,270,13 Sep 23:59
2026-09-13,Sun,11:00 pm to 11:30 pm,Sky Nine Rackets,Court 3,Not Booked,270,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:00 am,Sky Nine Rackets,Court 3,Not Booked,270,13 Sep 23:59
2026-09-13,Sun,10:00 pm to 10:30 pm,Sky Nine Rackets,Court 4,Not Booked,270,13 Sep 21:44
2026-09-13,Sun,10:30 pm to 11:00 pm,Sky Nine Rackets,Court 4,Not Booked,270,13 Sep 21:44
2026-09-13,Sun,11:00 pm to 11:30 pm,Sky Nine Rackets,Court 4,Not Booked,270,13 Sep 21:44
2026-09-13,Sun,11:30 pm to 12:00 am,Sky Nine Rackets,Court 4,Not Booked,270,13 Sep 21:44
2026-09-13,Sun,9:30 pm to 10:00 pm,Sky Nine Rackets,Court 4,Not Booked,270,13 Sep 21:44
2026-09-13,Sun,11:00 pm to 11:30 pm,Sky Nine Rackets,Court 5,Not Booked,270,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:00 am,Sky Nine Rackets,Court 5,Not Booked,270,13 Sep 23:59
2026-09-13,Sun,11:00 pm to 11:30 pm,Spodium Arena | Sector 29,Court 2,Not Booked,399,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:00 am,Spodium Arena | Sector 29,Court 2,Not Booked,399,13 Sep 23:59
2026-09-13,Sun,11:00 pm to 11:30 pm,Spodium Arena | Sector 29,Court 3,Booked,399,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:00 am,Spodium Arena | Sector 29,Court 3,Booked,399,13 Sep 23:59
2026-09-13,Sun,10:00 pm to 10:30 pm,Spodium Arena | Sector 29,Court 4,Not Booked,399,13 Sep 21:58
2026-09-13,Sun,10:30 pm to 11:00 pm,Spodium Arena | Sector 29,Court 4,Not Booked,399,13 Sep 21:58
2026-09-13,Sun,11:00 pm to 11:30 pm,Spodium Arena | Sector 29,Court 4,Not Booked,399,13 Sep 21:58
2026-09-13,Sun,11:30 pm to 12:00 am,Spodium Arena | Sector 29,Court 4,Not Booked,399,13 Sep 21:58
2026-09-13,Sun,9:30 pm to 10:00 pm,Spodium Arena | Sector 29,Court 4,Not Booked,399,13 Sep 21:58
2026-09-13,Sun,11:00 pm to 12:00 am,Spuddy Multisports Academy | Noida,Pickleball (Indoor),Not Booked,500,13 Sep 23:59
2026-09-13,Sun,10:00 pm to 10:30 pm,The Box Cage,Court 1,Not Booked,300,13 Sep 21:44
2026-09-13,Sun,10:30 pm to 11:00 pm,The Box Cage,Court 1,Not Booked,300,13 Sep 21:44
2026-09-13,Sun,11:00 pm to 11:30 pm,The Box Cage,Court 1,Not Booked,300,13 Sep 21:44
2026-09-13,Sun,11:30 pm to 12:00 am,The Box Cage,Court 1,Not Booked,300,13 Sep 23:59
2026-09-13,Sun,9:30 pm to 10:00 pm,The Box Cage,Court 1,Not Booked,300,13 Sep 21:44
2026-09-13,Sun,11:00 pm to 11:30 pm,The Box Cage,Court 2,Not Booked,300,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:00 am,The Box Cage,Court 2,Not Booked,300,13 Sep 23:14
2026-09-13,Sun,10:30 pm to 11:00 pm,The Box Cage,Court 3,Not Booked,300,13 Sep 22:48
2026-09-13,Sun,11:00 pm to 11:30 pm,The Box Cage,Court 3,Not Booked,300,13 Sep 22:48
2026-09-13,Sun,11:30 pm to 12:00 am,The Box Cage,Court 3,Not Booked,300,13 Sep 23:59
2026-09-13,Sun,11:00 pm to 11:30 pm,The Box Cage,Court 4,Not Booked,300,13 Sep 23:14
2026-09-13,Sun,11:30 pm to 12:00 am,The Box Cage,Court 4,Not Booked,300,13 Sep 23:14
2026-09-14,Mon,10:00 am to 10:30 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 10:34
2026-09-14,Mon,10:00 pm to 10:30 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 22:05
2026-09-14,Mon,10:30 am to 11:00 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 10:34
2026-09-14,Mon,10:30 pm to 11:00 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 22:35
2026-09-14,Mon,11:00 am to 11:30 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 11:32
2026-09-14,Mon,11:00 pm to 11:30 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 22:35
2026-09-14,Mon,11:30 am to 12:00 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 12:10
2026-09-14,Mon,11:30 pm to 12:00 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 23:31
2026-09-14,Mon,12:00 pm to 12:30 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 12:10
2026-09-14,Mon,12:30 pm to 1:00 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 12:36
2026-09-14,Mon,1:00 pm to 1:30 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 13:11
2026-09-14,Mon,1:30 pm to 2:00 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 13:34
2026-09-14,Mon,2:00 am to 2:30 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 02:23
2026-09-14,Mon,2:00 pm to 2:30 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 14:08
2026-09-14,Mon,2:30 am to 3:00 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 02:56
2026-09-14,Mon,2:30 pm to 3:00 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 14:34
2026-09-14,Mon,3:00 am to 3:30 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 03:22
2026-09-14,Mon,3:00 pm to 3:30 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 15:08
2026-09-14,Mon,3:30 am to 4:00 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 03:57
2026-09-14,Mon,3:30 pm to 4:00 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 15:33
2026-09-14,Mon,4:00 am to 4:30 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 03:57
2026-09-14,Mon,4:00 pm to 4:30 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 16:04
2026-09-14,Mon,4:30 am to 5:00 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 03:57
2026-09-14,Mon,4:30 pm to 5:00 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 16:34
2026-09-14,Mon,5:00 am to 5:30 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 05:22
2026-09-14,Mon,5:00 pm to 5:30 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 17:05
2026-09-14,Mon,5:30 am to 6:00 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 05:22
2026-09-14,Mon,5:30 pm to 6:00 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 17:32
2026-09-14,Mon,6:00 am to 6:30 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 06:30
2026-09-14,Mon,6:00 pm to 6:30 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 18:12
2026-09-14,Mon,6:30 am to 7:00 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 06:30
2026-09-14,Mon,6:30 pm to 7:00 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 18:39
2026-09-14,Mon,7:00 am to 7:30 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 06:30
2026-09-14,Mon,7:00 pm to 7:30 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 19:08
2026-09-14,Mon,7:30 am to 8:00 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 06:30
2026-09-14,Mon,7:30 pm to 8:00 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 19:34
2026-09-14,Mon,8:00 am to 8:30 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 06:30
2026-09-14,Mon,8:00 pm to 8:30 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 20:08
2026-09-14,Mon,8:30 am to 9:00 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 09:06
2026-09-14,Mon,8:30 pm to 9:00 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 20:38
2026-09-14,Mon,9:00 am to 9:30 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 09:34
2026-09-14,Mon,9:00 pm to 9:30 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 21:07
2026-09-14,Mon,9:30 am to 10:00 am,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 10:05
2026-09-14,Mon,9:30 pm to 10:00 pm,Anandmay Sports Club | Sector 128,Court 1,Not Booked,250,14 Sep 21:34
2026-09-14,Mon,10:00 am to 10:30 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 10:34
2026-09-14,Mon,10:00 pm to 10:30 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 21:34
2026-09-14,Mon,10:30 am to 11:00 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 11:04
2026-09-14,Mon,10:30 pm to 11:00 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 22:35
2026-09-14,Mon,11:00 am to 11:30 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 11:32
2026-09-14,Mon,11:00 pm to 11:30 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 23:04
2026-09-14,Mon,11:30 am to 12:00 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 11:32
2026-09-14,Mon,11:30 pm to 12:00 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 23:04
2026-09-14,Mon,12:00 am to 12:30 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 00:25
2026-09-14,Mon,12:00 pm to 12:30 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 11:32
2026-09-14,Mon,12:30 am to 1:00 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 00:55
2026-09-14,Mon,12:30 pm to 1:00 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 11:32
2026-09-14,Mon,1:00 am to 1:30 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 01:21
2026-09-14,Mon,1:00 pm to 1:30 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 11:32
2026-09-14,Mon,1:30 am to 2:00 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 01:58
2026-09-14,Mon,1:30 pm to 2:00 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 11:32
2026-09-14,Mon,2:00 am to 2:30 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 01:58
2026-09-14,Mon,2:00 pm to 2:30 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 14:08
2026-09-14,Mon,2:30 am to 3:00 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 01:58
2026-09-14,Mon,2:30 pm to 3:00 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 14:08
2026-09-14,Mon,3:00 am to 3:30 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 01:58
2026-09-14,Mon,3:00 pm to 3:30 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 15:08
2026-09-14,Mon,3:30 am to 4:00 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 01:58
2026-09-14,Mon,3:30 pm to 4:00 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 15:08
2026-09-14,Mon,4:00 am to 4:30 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 04:23
2026-09-14,Mon,4:00 pm to 4:30 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 15:08
2026-09-14,Mon,4:30 am to 5:00 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 04:56
2026-09-14,Mon,4:30 pm to 5:00 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 15:08
2026-09-14,Mon,5:00 am to 5:30 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 04:56
2026-09-14,Mon,5:00 pm to 5:30 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 17:05
2026-09-14,Mon,5:30 am to 6:00 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 06:06
2026-09-14,Mon,5:30 pm to 6:00 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 17:05
2026-09-14,Mon,6:00 am to 6:30 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 06:06
2026-09-14,Mon,6:00 pm to 6:30 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 18:12
2026-09-14,Mon,6:30 am to 7:00 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 06:57
2026-09-14,Mon,6:30 pm to 7:00 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 18:39
2026-09-14,Mon,7:00 am to 7:30 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 07:25
2026-09-14,Mon,7:00 pm to 7:30 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 19:08
2026-09-14,Mon,7:30 am to 8:00 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 07:58
2026-09-14,Mon,7:30 pm to 8:00 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 19:08
2026-09-14,Mon,8:00 am to 8:30 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 08:25
2026-09-14,Mon,8:00 pm to 8:30 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 19:08
2026-09-14,Mon,8:30 am to 9:00 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 09:06
2026-09-14,Mon,8:30 pm to 9:00 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 19:08
2026-09-14,Mon,9:00 am to 9:30 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 09:06
2026-09-14,Mon,9:00 pm to 9:30 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 19:08
2026-09-14,Mon,9:30 am to 10:00 am,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 09:06
2026-09-14,Mon,9:30 pm to 10:00 pm,Anandmay Sports Club | Sector 128,Court 2,Not Booked,250,14 Sep 21:34
2026-09-14,Mon,10:00 pm to 10:30 pm,Arena 44,Court 1,Booked,550,14 Sep 22:05
2026-09-14,Mon,10:30 pm to 11:00 pm,Arena 44,Court 1,Booked,550,14 Sep 22:35
2026-09-14,Mon,6:00 pm to 6:30 pm,Arena 44,Court 1,Not Booked,550,14 Sep 18:39
2026-09-14,Mon,6:30 pm to 7:00 pm,Arena 44,Court 1,Not Booked,550,14 Sep 18:39
2026-09-14,Mon,7:00 pm to 7:30 pm,Arena 44,Court 1,Booked,550,14 Sep 19:08
2026-09-14,Mon,7:30 pm to 8:00 pm,Arena 44,Court 1,Booked,550,14 Sep 19:34
2026-09-14,Mon,8:00 pm to 8:30 pm,Arena 44,Court 1,Not Booked,550,14 Sep 20:08
